"","Season","Week","Name","Position","Team","Home.Away","Opponent","FanDuel.pts","FanDuel.sal"
"3330",2015,3,"Seyi Ajirotutu","WR","PHI","AWAY","NYJ",0,4500
"3331",2015,3,"Stedman Bailey","WR","STL","HOME","PIT",0,4700
"3332",2015,3,"Torrey Smith","WR","SFO","AWAY","ARI",0,6400
"3333",2015,3,"Brandon Tate","WR","CIN","AWAY","BAL",0,4500
"3334",2015,3,"Kamar Aiken","WR","BAL","HOME","CIN",0,5600
"3335",2015,3,"Cody Latimer","WR","DEN","AWAY","DET",0,4500
"3336",2015,3,"Jeff Janis","WR","GNB","HOME","KAN",0,4500
"3337",2015,3,"Terrance Williams","WR","DAL","HOME","ATL",0,6500
"3338",2015,3,"Davante Adams","WR","GNB","HOME","KAN",0,6400
"3339",2015,3,"Chris Matthews","WR","SEA","HOME","CHI",0,4500
"3340",2015,3,"Dontrelle Inman","WR","SDG","AWAY","MIN",0,4500
"3341",2015,3,"Andre Johnson","WR","IND","AWAY","TEN",0,6800
"3342",2015,3,"Sammie Coates","WR","PIT","AWAY","STL",0,4500
"3343",2015,3,"Matthew Slater","WR","NWE","HOME","JAC",0,4500
"3344",2015,3,"Devin Street","WR","DAL","HOME","ATL",0,4700
"3345",2015,3,"Jaron Brown","WR","ARI","HOME","SFO",0,4500
"3346",2015,3,"Miles Austin","WR","PHI","AWAY","NYJ",0,4800
"3347",2015,3,"Josh Bellamy","WR","CHI","AWAY","SEA",0,4700
"3348",2015,3,"Marquess Wilson","WR","CHI","AWAY","SEA",0,4500
"3349",2015,3,"Kenny Stills","WR","MIA","HOME","BUF",0,5200
"3350",2015,3,"Russell Shepard","WR","TAM","AWAY","HOU",0,4500
"3351",2015,3,"Dwayne Harris","WR","NYG","HOME","WAS",0,4500
"3352",2015,3,"Greg Olsen","TE","CAR","HOME","NOR",29.4,5900
"3353",2015,3,"Gary Barnidge","TE","CLE","HOME","OAK",19.5,4500
"3354",2015,3,"Jimmy Graham","TE","SEA","HOME","CHI",17.8,6300
"3355",2015,3,"Charles Clay","TE","BUF","AWAY","MIA",16.7,4900
"3356",2015,3,"Travis Kelce","TE","KAN","AWAY","GNB",13,6400
"3357",2015,3,"Jordan Reed","TE","WAS","AWAY","NYG",12.6,5300
"3358",2015,3,"Rob Gronkowski","TE","NWE","HOME","JAC",12.1,8400
"3359",2015,3,"Clay Harbor","TE","JAC","AWAY","NWE",11.8,4500
"3360",2015,3,"Owen Daniels","TE","DEN","AWAY","DET",11.3,4700
"3361",2015,3,"Delanie Walker","TE","TEN","HOME","IND",10.3,5200
"3362",2015,3,"Jason Witten","TE","DAL","HOME","ATL",9.5,6000
"3363",2015,3,"Eric Ebron","TE","DET","HOME","DEN",8.1,5100
"3364",2015,3,"Coby Fleener","TE","IND","AWAY","TEN",7.1,4900
"3365",2015,3,"Maxx Williams","TE","BAL","HOME","CIN",5.9,4500
"3366",2015,3,"John Phillips","TE","SDG","AWAY","MIN",5.5,4500
"3367",2015,3,"Crockett Gillmore","TE","BAL","HOME","CIN",5.5,5400
"3368",2015,3,"Larry Donnell","TE","NYG","HOME","WAS",4.7,5400
"3369",2015,3,"Jack Doyle","TE","IND","AWAY","TEN",4.7,4500
"3370",2015,3,"Garrett Celek","TE","SFO","AWAY","ARI",4.4,4500
"3371",2015,3,"Jermaine Gresham","TE","ARI","HOME","SFO",4.4,5300
"3372",2015,3,"Daniel Fells","TE","NYG","HOME","WAS",4.2,4500
"3373",2015,3,"Ben Watson","TE","NOR","AWAY","CAR",4.2,4500
"3374",2015,3,"Zach Ertz","TE","PHI","AWAY","NYJ",4,5200
"3375",2015,3,"Craig Stevens","TE","TEN","HOME","IND",3.9,4500
"3376",2015,3,"Martellus Bennett","TE","CHI","AWAY","SEA",3.5,5600
"3377",2015,3,"Scott Chandler","TE","NWE","HOME","JAC",3.5,4900
"3378",2015,3,"Brandon Myers","TE","TAM","AWAY","HOU",3.3,4500
"3379",2015,3,"Jordan Cameron","TE","MIA","HOME","BUF",3.1,5400
"3380",2015,3,"Virgil Green","TE","DEN","AWAY","DET",3.1,4700
"3381",2015,3,"Anthony Fasano","TE","TEN","HOME","IND",3.1,5000
"3382",2015,3,"Levine Toilolo","TE","ATL","AWAY","DAL",3.1,4500
"3383",2015,3,"Ed Dickson","TE","CAR","HOME","NOR",2.9,4500
"3384",2015,3,"Nick Boyle","TE","BAL","HOME","CIN",2.9,4500
"3385",2015,3,"Heath Miller","TE","PIT","AWAY","STL",2.7,5800
"3386",2015,3,"Richard Rodgers","TE","GNB","HOME","KAN",2.5,4900
"3387",2015,3,"Kyle Rudolph","TE","MIN","HOME","SDG",2.4,5300
"3388",2015,3,"Andrew Quarless","TE","GNB","HOME","KAN",2.4,4800
"3389",2015,3,"Lance Kendricks","TE","STL","HOME","PIT",2.2,4600
"3390",2015,3,"Jeff Cumberland","TE","NYJ","HOME","PHI",2,4700
"3391",2015,3,"Darren Fells","TE","ARI","HOME","SFO",1.8,4900
"3392",2015,3,"Josh Hill","TE","NOR","AWAY","CAR",1.5,4900
"3393",2015,3,"Garrett Graham","TE","HOU","HOME","TAM",1.4,4600
"3394",2015,3,"Jacob Tamme","TE","ATL","AWAY","DAL",1.3,4900
"3395",2015,3,"Jared Cook","TE","STL","HOME","PIT",1.2,5400
"3396",2015,3,"Blake Bell","TE","SFO","AWAY","ARI",0.5,4500
"3397",2015,3,"David Johnson","TE","SDG","AWAY","MIN",0.2,4500
"3398",2015,3,"Cooper Helfet","TE","SEA","HOME","CHI",0,4500
"3399",2015,3,"Trey Burton","TE","PHI","AWAY","NYJ",0,4500
"3400",2015,3,"Kyle Miller","TE","SDG","AWAY","MIN",0,4500
"3401",2015,3,"Rhett Ellison","TE","MIN","HOME","SDG",0,4500
"3402",2015,3,"Kellen Davis","TE","NYJ","HOME","PHI",0,4500
"3403",2015,3,"Clive Walford","TE","OAK","AWAY","CLE",0,4500
"3404",2015,3,"Troy Niklas","TE","ARI","HOME","SFO",0,4500
"3405",2015,3,"Matt Spaeth","TE","PIT","AWAY","STL",0,4500
"3406",2015,3,"Tim Wright","TE","DET","HOME","DEN",0,4500
"3407",2015,3,"Marcedes Lewis","TE","JAC","AWAY","NWE",0,4700
"3408",2015,3,"Tyler Eifert","TE","CIN","AWAY","BAL",0,5900
"3409",2015,3,"James O'Shaughnessy","TE","KAN","AWAY","GNB",0,4500
"3410",2015,3,"Vernon Davis","TE","SFO","AWAY","ARI",0,5400
"3411",2015,3,"Derek Carrier","TE","WAS","AWAY","NYG",0,4500
"3412",2015,3,"Gavin Escobar","TE","DAL","HOME","ATL",0,4500
"3413",2015,3,"Mychal Rivera","TE","OAK","AWAY","CLE",0,4900
"3414",2015,3,"MyCole Pruitt","TE","MIN","HOME","SDG",0,4500
"3415",2015,3,"Tyler Kroft","TE","CIN","AWAY","BAL",0,4500
"3416",2015,3,"Brent Celek","TE","PHI","AWAY","NYJ",0,4500
"3417",2015,3,"Rob Housler","TE","CLE","HOME","OAK",0,4500
"3418",2015,3,"Luke Stocker","TE","TAM","AWAY","HOU",0,4500
"3419",2015,3,"Cory Harkey","TE","STL","HOME","PIT",0,4500
"3420",2015,3,"Marqueis Gray","TE","BUF","AWAY","MIA",0,4500
"3421",2015,3,"Jim Dray","TE","CLE","HOME","OAK",0,4500
"3422",2015,3,"James Hanna","TE","DAL","HOME","ATL",0,4500
"3423",2015,3,"C.J. Fiedorowicz","TE","HOU","HOME","TAM",0,4500
"3424",2015,3,"Stephen Gostkowski","K","NWE","HOME","JAC",17,5000
"3425",2015,3,"Steven Hauschka","K","SEA","HOME","CHI",16,5000
"3426",2015,3,"Josh Brown","K","NYG","HOME","WAS",13,4500
"3427",2015,3,"Dan Carpenter","K","BUF","AWAY","MIA",13,4700
"3428",2015,3,"Graham Gano","K","CAR","HOME","NOR",10,4700
"3429",2015,3,"Chandler Catanzaro","K","ARI","HOME","SFO",9,4700
"3430",2015,3,"Ryan Succop","K","TEN","HOME","IND",9,4600
"3431",2015,3,"Travis Coons","K","CLE","HOME","OAK",9,4500
"3432",2015,3,"Mason Crosby","K","GNB","HOME","KAN",9,5000
"3433",2015,3,"Sebastian Janikowski","K","OAK","AWAY","CLE",9,4700
"3434",2015,3,"Dustin Hopkins","K","WAS","AWAY","NYG",8,4800
"3435",2015,3,"Brandon McManus","K","DEN","AWAY","DET",7,4900
"3436",2015,3,"Matt Bryant","K","ATL","AWAY","DAL",7,4800
"3437",2015,3,"Blair Walsh","K","MIN","HOME","SDG",7,4700
"3438",2015,3,"Nick Folk","K","NYJ","HOME","PHI",7,4600
"3439",2015,3,"Josh Scobee","K","PIT","AWAY","STL",7,4600
"3440",2015,3,"Greg Zuerlein","K","STL","HOME","PIT",7,4800
"3441",2015,3,"Randy Bullock","K","HOU","HOME","TAM",7,4800
"3442",2015,3,"Jason Myers","K","JAC","AWAY","NWE",6,4500
"3443",2015,3,"Cody Parkey","K","PHI","AWAY","NYJ",6,4700
"3444",2015,3,"Justin Tucker","K","BAL","HOME","CIN",6,5000
"3445",2015,3,"Adam Vinatieri","K","IND","AWAY","TEN",5,4900
"3446",2015,3,"Kyle Brindza","K","TAM","AWAY","HOU",5,4500
"3447",2015,3,"Dan Bailey","K","DAL","HOME","ATL",4,5000
"3448",2015,3,"Mike Nugent","K","CIN","AWAY","BAL",4,4800
"3449",2015,3,"Zach Hocker","K","NOR","AWAY","CAR",4,4500
"3450",2015,3,"Josh Lambo","K","SDG","AWAY","MIN",2,4500
"3451",2015,3,"Cairo Santos","K","KAN","AWAY","GNB",2,4600
"3452",2015,3,"Phil Dawson","K","SFO","AWAY","ARI",1,4600
"3453",2015,3,"Robbie Gould","K","CHI","AWAY","SEA",0,4800
"3454",2015,3,"Andrew Franks","K","MIA","HOME","BUF",0,4500
"3455",2015,3,"Matt Prater","K","DET","HOME","DEN",0,4700
"3456",2015,2,"Ben Roethlisberger","QB","PIT","HOME","SFO",30.66,8400
"3457",2015,2,"Tyrod Taylor","QB","BUF","HOME","NWE",28.98,6300
"3458",2015,2,"Cam Newton","QB","CAR","HOME","HOU",28.4,7700
"3459",2015,2,"Tom Brady","QB","NWE","AWAY","BUF",28.24,8300
"3460",2015,2,"Derek Carr","QB","OAK","HOME","BAL",27.34,6100
"3461",2015,2,"Colin Kaepernick","QB","SFO","AWAY","PIT",26.5,7800
"3462",2015,2,"Ryan Tannehill","QB","MIA","AWAY","JAC",24.06,8000
"3463",2015,2,"Russell Wilson","QB","SEA","AWAY","GNB",23.04,8500
"3464",2015,2,"Joe Flacco","QB","BAL","AWAY","OAK",22.56,8100
"3465",2015,2,"Aaron Rodgers","QB","GNB","HOME","SEA",22.26,9300
"3466",2015,2,"Carson Palmer","QB","ARI","AWAY","CHI",22.2,7800
"3467",2015,2,"Blake Bortles","QB","JAC","HOME","MIA",21.62,6100
"3468",2015,2,"Andy Dalton","QB","CIN","HOME","SDG",21.56,6900
"3469",2015,2,"Peyton Manning","QB","DEN","AWAY","KAN",21.24,8200
"3470",2015,2,"Matthew Stafford","QB","DET","AWAY","MIN",20.44,7700
"3471",2015,2,"Eli Manning","QB","NYG","HOME","ATL",19.98,8000
"3472",2015,2,"Ryan Mallett","QB","HOU","AWAY","CAR",19.36,6500
"3473",2015,2,"Jameis Winston","QB","TAM","AWAY","NOR",18.58,6600
"3474",2015,2,"Matt Ryan","QB","ATL","AWAY","NYG",18.42,8700
"3475",2015,2,"Teddy Bridgewater","QB","MIN","HOME","DET",18.22,7000
"3476",2015,2,"Ryan Fitzpatrick","QB","NYJ","AWAY","IND",17.36,6700
"3477",2015,2,"Marcus Mariota","QB","TEN","AWAY","CLE",16.18,7400
"3478",2015,2,"Philip Rivers","QB","SDG","AWAY","CIN",15.14,8200
"3479",2015,2,"Johnny Manziel","QB","CLE","HOME","TEN",14.98,6500
"3480",2015,2,"Drew Brees","QB","NOR","HOME","TAM",13.1,8900
"3481",2015,2,"Kirk Cousins","QB","WAS","HOME","STL",12.12,5700
"3482",2015,2,"Andrew Luck","QB","IND","HOME","NYJ",11.4,8900
"3483",2015,2,"Jay Cutler","QB","CHI","HOME","ARI",10.2,7200
"3484",2015,2,"Nick Foles","QB","STL","AWAY","WAS",10.1,6500
"3485",2015,2,"Sam Bradford","QB","PHI","HOME","DAL",9.86,7500
"3486",2015,2,"Brandon Weeden","QB","DAL","AWAY","PHI",7.62,5500
"3487",2015,2,"Alex Smith","QB","KAN","HOME","DEN",7.14,6800
"3488",2015,2,"Tony Romo","QB","DAL","AWAY","PHI",7,8500
"3489",2015,2,"Jimmy Clausen","QB","CHI","HOME","ARI",3.34,5300
"3490",2015,2,"Dan Orlovsky","QB","DET","AWAY","MIN",0,5200
"3491",2015,2,"Luke McCown","QB","NOR","HOME","TAM",0,5200
"3492",2015,2,"Joe Webb","QB","CAR","HOME","HOU",0,4800
"3493",2015,2,"Michael Vick","QB","PIT","HOME","SFO",-0.3,6000
"3494",2015,2,"DeAngelo Williams","RB","PIT","HOME","SFO",29.2,7400
"3495",2015,2,"Matt Jones","RB","WAS","HOME","STL",26.1,5300
"3496",2015,2,"Dion Lewis","RB","NWE","AWAY","BUF",20.8,5200
"3497",2015,2,"Adrian Peterson","RB","MIN","HOME","DET",18.2,9000
"3498",2015,2,"David Johnson","RB","ARI","AWAY","CHI",17,6600
"3499",2015,2,"Jamaal Charles","RB","KAN","HOME","DEN",16.7,8800
"3500",2015,2,"Latavius Murray","RB","OAK","HOME","BAL",16.2,6800
"3501",2015,2,"Giovani Bernard","RB","CIN","HOME","SDG",15.4,7000
"3502",2015,2,"Dexter McCluster","RB","TEN","AWAY","CLE",14.4,5000
"3503",2015,2,"Devonta Freeman","RB","ATL","AWAY","NYG",13.9,6300
"3504",2015,2,"Shane Vereen","RB","NYG","HOME","ATL",13.5,6200
"3505",2015,2,"Danny Woodhead","RB","SDG","AWAY","CIN",13.4,6200
"3506",2015,2,"Isaiah Crowell","RB","CLE","HOME","TEN",13.2,5800
"3507",2015,2,"LeSean McCoy","RB","BUF","HOME","NWE",13.1,8100
"3508",2015,2,"Matt Forte","RB","CHI","HOME","ARI",12.5,8900
"3509",2015,2,"Lorenzo Taliaferro","RB","BAL","AWAY","OAK",12.1,5300
"3510",2015,2,"Mark Ingram","RB","NOR","HOME","TAM",11.3,8000
"3511",2015,2,"Karlos Williams","RB","BUF","HOME","NWE",10.7,4700
"3512",2015,2,"James Starks","RB","GNB","HOME","SEA",10.6,5200
"3513",2015,2,"Melvin Gordon","RB","SDG","AWAY","CIN",10.3,6500
"3514",2015,2,"Justin Forsett","RB","BAL","AWAY","OAK",10,7800
"3515",2015,2,"T.J. Yeldon","RB","JAC","HOME","MIA",9.8,6500
"3516",2015,2,"Damien Williams","RB","MIA","AWAY","JAC",9.5,5300
"3517",2015,2,"Tevin Coleman","RB","ATL","AWAY","NYG",9.2,6500
"3518",2015,2,"Doug Martin","RB","TAM","AWAY","NOR",8.8,6700
"3519",2015,2,"Alfred Morris","RB","WAS","HOME","STL",8.2,7300
"3520",2015,2,"Jeremy Langford","RB","CHI","HOME","ARI",8.1,4500
"3521",2015,2,"Carlos Hyde","RB","SFO","AWAY","PIT",8.1,7000
"3522",2015,2,"DeMarco Murray","RB","PHI","HOME","DAL",8,8300
"3523",2015,2,"Marshawn Lynch","RB","SEA","AWAY","GNB",7.7,8500
"3524",2015,2,"Jonathan Grimes","RB","HOU","AWAY","CAR",7.7,4500
"3525",2015,2,"Bilal Powell","RB","NYJ","AWAY","IND",7.4,5200
"3526",2015,2,"Chris Johnson","RB","ARI","AWAY","CHI",7.2,5700
"3527",2015,2,"Chris Ivory","RB","NYJ","AWAY","IND",7,6900
"3528",2015,2,"Joseph Randle","RB","DAL","AWAY","PHI",7,6700
"3529",2015,2,"Knile Davis","RB","KAN","HOME","DEN",6.9,5200
"3530",2015,2,"Lance Dunbar","RB","DAL","AWAY","PHI",6.8,4800
"3531",2015,2,"Lamar Miller","RB","MIA","AWAY","JAC",6.7,7300
"3532",2015,2,"Charles Sims","RB","TAM","AWAY","NOR",6.7,6000
"3533",2015,2,"Fred Jackson","RB","SEA","AWAY","GNB",6.6,6000
"3534",2015,2,"Jonathan Stewart","RB","CAR","HOME","HOU",6.4,6800
"3535",2015,2,"Josh Robinson","RB","IND","HOME","NYJ",6.4,4500
"3536",2015,2,"Darren McFadden","RB","DAL","AWAY","PHI",6.2,6400
"3537",2015,2,"Khiry Robinson","RB","NOR","HOME","TAM",6.2,4900
"3538",2015,2,"Chris Polk","RB","HOU","AWAY","CAR",5.7,4700
"3539",2015,2,"Theo Riddick","RB","DET","AWAY","MIN",5.1,4500
"3540",2015,2,"Benny Cunningham","RB","STL","AWAY","WAS",4.7,5800
"3541",2015,2,"Frank Gore","RB","IND","HOME","NYJ",4.6,7000
"3542",2015,2,"Mike Tolbert","RB","CAR","HOME","HOU",4.5,4800
"3543",2015,2,"Andre Williams","RB","NYG","HOME","ATL",4.3,5300
"3544",2015,2,"Duke Johnson","RB","CLE","HOME","TEN",4.3,5500
"3545",2015,2,"Bishop Sankey","RB","TEN","AWAY","CLE",4.2,6500
"3546",2015,2,"Tre Mason","RB","STL","AWAY","WAS",4,7200
"3547",2015,2,"Darren Sproles","RB","PHI","HOME","DAL",3.9,5600
"3548",2015,2,"C.J. Anderson","RB","DEN","AWAY","KAN",3.4,8000
"3549",2015,2,"Ronnie Hillman","RB","DEN","AWAY","KAN",3.4,5100
"3550",2015,2,"Rashad Jennings","RB","NYG","HOME","ATL",3.4,6400
"3551",2015,2,"C.J. Spiller","RB","NOR","HOME","TAM",3.1,6100
"3552",2015,2,"Mike Davis","RB","SFO","AWAY","PIT",2.8,4500
"3553",2015,2,"Joique Bell","RB","DET","AWAY","MIN",2.8,6100
"3554",2015,2,"Patrick DiMarco","RB","ATL","AWAY","NYG",2.4,4500
"3555",2015,2,"Ameer Abdullah","RB","DET","AWAY","MIN",2.3,6400
"3556",2015,2,"Marcel Reece","RB","OAK","HOME","BAL",2.1,4800
"3557",2015,2,"Kyle Juszczyk","RB","BAL","AWAY","OAK",1.6,4500
"3558",2015,2,"Chris Thompson","RB","WAS","HOME","STL",1.5,4800
"3559",2015,2,"Alfred Blue","RB","HOU","AWAY","CAR",1.5,5700
"3560",2015,2,"Terron Ward","RB","ATL","AWAY","NYG",1.4,4500
"3561",2015,2,"Rex Burkhead","RB","CIN","HOME","SDG",1.3,4500
"3562",2015,2,"Bobby Rainey","RB","TAM","AWAY","NOR",1.3,4800
"3563",2015,2,"Bruce Miller","RB","SFO","AWAY","PIT",1.2,4500
"3564",2015,2,"Javorius Allen","RB","BAL","AWAY","OAK",1.2,5200
"3565",2015,2,"Jordan Todman","RB","PIT","HOME","SFO",1.1,4700
"3566",2015,2,"Denard Robinson","RB","JAC","HOME","MIA",0.9,5400
"3567",2015,2,"Eddie Lacy","RB","GNB","HOME","SEA",0.9,8100
"3568",2015,2,"Jacquizz Rodgers","RB","CHI","HOME","ARI",0.8,4500
"3569",2015,2,"Brandon Bolden","RB","NWE","AWAY","BUF",0.8,5100
"3570",2015,2,"Matt Asiata","RB","MIN","HOME","DET",0.8,4900
"3571",2015,2,"Travaris Cadet","RB","NWE","AWAY","BUF",0.7,4500
"3572",2015,2,"Jerick McKinnon","RB","MIN","HOME","DET",0.6,5500
"3573",2015,2,"Jeremy Hill","RB","CIN","HOME","SDG",0.6,8400
"3574",2015,2,"Derrick Coleman","RB","SEA","AWAY","GNB",0.5,4500
"3575",2015,2,"LeGarrette Blount","RB","NWE","AWAY","BUF",0.4,6400
"3576",2015,2,"Bernard Pierce","RB","JAC","HOME","MIA",0.4,4500
"3577",2015,2,"Jarryd Hayne","RB","SFO","AWAY","PIT",0.3,4500
"3578",2015,2,"Fozzy Whittaker","RB","CAR","HOME","HOU",0.3,4900
"3579",2015,2,"Branden Oliver","RB","SDG","AWAY","CIN",0.2,4800
"3580",2015,2,"Ryan Mathews","RB","PHI","HOME","DAL",0,5700
"3581",2015,2,"John Kuhn","RB","GNB","HOME","SEA",0,4500
"3582",2015,2,"Orleans Darkwa","RB","NYG","HOME","ATL",0,4500
"3583",2015,2,"Darrel Young","RB","WAS","HOME","STL",0,4500
"3584",2015,2,"Marcus Murphy","RB","NOR","HOME","TAM",0,4500
"3585",2015,2,"Stepfan Taylor","RB","ARI","AWAY","CHI",0,4500
"3586",2015,2,"Zac Stacy","RB","NYJ","AWAY","IND",0,4800
"3587",2015,2,"Tommy Bohanon","RB","NYJ","AWAY","IND",0,4500
"3588",2015,2,"Dri Archer","RB","PIT","HOME","SFO",0,5100
"3589",2015,2,"Jorvorskie Lane","RB","TAM","AWAY","NOR",0,4500
"3590",2015,2,"Isaiah Pead","RB","STL","AWAY","WAS",0,4900
"3591",2015,2,"Zach Zenner","RB","DET","AWAY","MIN",0,4500
"3592",2015,2,"Juwan Thompson","RB","DEN","AWAY","KAN",0,4500
"3593",2015,2,"Shaun Draughn","RB","CLE","HOME","TEN",0,4500
"3594",2015,2,"Cedric Peerman","RB","CIN","HOME","SDG",0,4500
"3595",2015,2,"Anthony Dixon","RB","BUF","HOME","NWE",0,4500
"3596",2015,2,"Roy Helu","RB","OAK","HOME","BAL",0,5400
"3597",2015,2,"Terrance West","RB","TEN","AWAY","CLE",-1,5300
"3598",2015,2,"Larry Fitzgerald","WR","ARI","AWAY","CHI",33.2,5900
"3599",2015,2,"Antonio Brown","WR","PIT","HOME","SFO",32,9200
"3600",2015,2,"Travis Benjamin","WR","CLE","HOME","TEN",31,5000
"3601",2015,2,"Allen Robinson","WR","JAC","HOME","MIA",30.5,5700
"3602",2015,2,"Julian Edelman","WR","NWE","AWAY","BUF",28.4,7600
"3603",2015,2,"Emmanuel Sanders","WR","DEN","AWAY","KAN",24.7,8000
"3604",2015,2,"Odell Beckham Jr.","WR","NYG","HOME","ATL",24.1,8700
"3605",2015,2,"Torrey Smith","WR","SFO","AWAY","PIT",23,5900
"3606",2015,2,"Donte Moncrief","WR","IND","HOME","NYJ",21.7,6000
"3607",2015,2,"Michael Crabtree","WR","OAK","HOME","BAL",21.6,5500
"3608",2015,2,"Amari Cooper","WR","OAK","HOME","BAL",20.4,6700
"3609",2015,2,"Julio Jones","WR","ATL","AWAY","NYG",20,8800
"3610",2015,2,"Steve Smith","WR","BAL","AWAY","OAK",20,6700
"3611",2015,2,"Eric Decker","WR","NYJ","AWAY","IND",19.7,6000
"3612",2015,2,"Brandon Marshall","WR","NYJ","AWAY","IND",19.6,7400
"3613",2015,2,"Calvin Johnson","WR","DET","AWAY","MIN",19.3,8100
"3614",2015,2,"Doug Baldwin","WR","SEA","AWAY","GNB",18.7,6000
"3615",2015,2,"Jordan Matthews","WR","PHI","HOME","DAL",17,7000
"3616",2015,2,"Leonard Hankerson","WR","ATL","AWAY","NYG",16.7,4500
"3617",2015,2,"Terrance Williams","WR","DAL","AWAY","PHI",16.4,6300
"3618",2015,2,"Darrius Heyward-Bey","WR","PIT","HOME","SFO",15.7,4500
"3619",2015,2,"Jarvis Landry","WR","MIA","AWAY","JAC",15.6,7100
"3620",2015,2,"Demaryius Thomas","WR","DEN","AWAY","KAN",15.6,8500
"3621",2015,2,"Randall Cobb","WR","GNB","HOME","SEA",15.6,8200
"3622",2015,2,"Sammy Watkins","WR","BUF","HOME","NWE",15,6600
"3623",2015,2,"Anquan Boldin","WR","SFO","AWAY","PIT",15,6400
"3624",2015,2,"Rishard Matthews","WR","MIA","AWAY","JAC",14.5,4900
"3625",2015,2,"Robert Woods","WR","BUF","HOME","NWE",13.5,5100
"3626",2015,2,"Corey Brown","WR","CAR","HOME","HOU",13.2,4500
"3627",2015,2,"Steve Johnson","WR","SDG","AWAY","CIN",13,5700
"3628",2015,2,"Vincent Jackson","WR","TAM","AWAY","NOR",12.9,7200
"3629",2015,2,"Malcom Floyd","WR","SDG","AWAY","CIN",12.5,5100
"3630",2015,2,"Aaron Dobson","WR","NWE","AWAY","BUF",12.2,4500
"3631",2015,2,"Ted Ginn Jr.","WR","CAR","HOME","HOU",12.1,4700
"3632",2015,2,"Marvin Jones","WR","CIN","HOME","SDG",12.1,4500
"3633",2015,2,"A.J. Green","WR","CIN","HOME","SDG",12,8100
"3634",2015,2,"Kenny Britt","WR","STL","AWAY","WAS",11.4,5200
"3635",2015,2,"Pierre Garcon","WR","WAS","HOME","STL",11.3,5400
"3636",2015,2,"Josh Bellamy","WR","CHI","HOME","ARI",11.3,4500
"3637",2015,2,"Golden Tate","WR","DET","AWAY","MIN",11,6700
"3638",2015,2,"Louis Murphy","WR","TAM","AWAY","NOR",9.7,4800
"3639",2015,2,"Kamar Aiken","WR","BAL","AWAY","OAK",9.4,4900
"3640",2015,2,"James Jones","WR","GNB","HOME","SEA",9.4,5400
"3641",2015,2,"Jaron Brown","WR","ARI","AWAY","CHI",9,4500
"3642",2015,2,"Marques Colston","WR","NOR","HOME","TAM",8.9,5300
"3643",2015,2,"Allen Hurns","WR","JAC","HOME","MIA",8.8,5000
"3644",2015,2,"Brandin Cooks","WR","NOR","HOME","TAM",8.3,7400
"3645",2015,2,"DeAndre Hopkins","WR","HOU","AWAY","CAR",7.8,8100
"3646",2015,2,"Dorial Green-Beckham","WR","TEN","AWAY","CLE",7.8,4900
"3647",2015,2,"Nate Washington","WR","HOU","AWAY","CAR",7.8,4900
"3648",2015,2,"Markus Wheaton","WR","PIT","HOME","SFO",7.7,5100
"3649",2015,2,"Eddie Royal","WR","CHI","HOME","ARI",7.6,4800
"3650",2015,2,"Percy Harvin","WR","BUF","HOME","NWE",7.4,5700
"3651",2015,2,"Jeremy Maclin","WR","KAN","HOME","DEN",7.2,7100
"3652",2015,2,"John Brown","WR","ARI","AWAY","CHI",7,6200
"3653",2015,2,"Andre Holmes","WR","OAK","HOME","BAL",6.5,5000
"3654",2015,2,"T.Y. Hilton","WR","IND","HOME","NYJ",6.5,7600
"3655",2015,2,"Cecil Shorts","WR","HOU","AWAY","CAR",6.4,5200
"3656",2015,2,"Ryan Grant","WR","WAS","HOME","STL",6,4500
"3657",2015,2,"Andrew Hawkins","WR","CLE","HOME","TEN",5.8,4500
"3658",2015,2,"Davante Adams","WR","GNB","HOME","SEA",5.8,6400
"3659",2015,2,"Ty Montgomery","WR","GNB","HOME","SEA",5.7,4700
"3660",2015,2,"Mike Wallace","WR","MIN","HOME","DET",5.3,6200
"3661",2015,2,"Jarius Wright","WR","MIN","HOME","DET",5.1,5100
"3662",2015,2,"Tavon Austin","WR","STL","AWAY","WAS",5.1,4900
"3663",2015,2,"Marqise Lee","WR","JAC","HOME","MIA",4.9,4600
"3664",2015,2,"Brandon Coleman","WR","NOR","HOME","TAM",4.8,5000
"3665",2015,2,"Nelson Agholor","WR","PHI","HOME","DAL",4.6,5700
"3666",2015,2,"Quinton Patton","WR","SFO","AWAY","PIT",4.5,4500
"3667",2015,2,"Justin Hunter","WR","TEN","AWAY","CLE",4.4,4500
"3668",2015,2,"Andre Johnson","WR","IND","HOME","NYJ",4.2,6800
"3669",2015,2,"Danny Amendola","WR","NWE","AWAY","BUF",3.7,4600
"3670",2015,2,"Cole Beasley","WR","DAL","AWAY","PHI",3.4,5700
"3671",2015,2,"Preston Parker","WR","NYG","HOME","ATL",3.2,4500
"3672",2015,2,"Quincy Enunwa","WR","NYJ","AWAY","IND",3.2,4500
"3673",2015,2,"Phillip Dorsett","WR","IND","HOME","NYJ",3,5200
"3674",2015,2,"Josh Huff","WR","PHI","HOME","DAL",3,4500
"3675",2015,2,"Jordan Norwood","WR","DEN","AWAY","KAN",2.9,4500
"3676",2015,2,"Tyler Lockett","WR","SEA","AWAY","GNB",2.7,5000
"3677",2015,2,"Kendall Wright","WR","TEN","AWAY","CLE",2.7,6100
