FPPG,ID,Location,Name,Opponent,Position,Salary,Team,Projection 1,Projection 2,Projection 3,Projection 4,Projection 5,Projection 6,Projection 7,Projection 8,Projection 9,Projection 10,Projection 11,Projection 12,Projection 13,Projection 14,Projection 15,Projection 16,Projection 17,Projection 18,Projection 19,Projection 20,Projection 21,Projection 22,Projection 23,Projection 24,Projection 25,Projection 26,Projection 27,Projection 28,Projection 29,Projection 30,Projection 31,Projection 32,Projection 33,Projection 34,Projection 35,Projection 36,Projection 37,Projection 38,Projection 39,Projection 40,Projection 41,Projection 42,Projection 43,Projection 44,Projection 45,Projection 46,Projection 47,Projection 48,Projection 49,Projection 50,Mean,Median,Standard Deviation
18.4,6654,DET,Matthew Stafford,SFO,QB,7600,DET,20.2684426152,16.8954844589,19.0317929825,17.9331673449,16.8367835545,17.5396566686,17.9293394572,18.9864732457,16.2422024489,18.6775739046,17.2877446083,19.0021626996,18.2414913546,19.4506000931,17.0282681019,17.6155349615,17.8851308131,19.6521167835,16.5220518498,18.7747848578,17.8659967645,16.9143659999,19.5022053065,20.4725399308,17.2989986154,18.7376646214,21.2471238346,17.2402690894,17.5373699516,17.2382665036,18.0561818622,24.3792964544,20.4199825049,18.8374537548,19.1421552816,18.0530471582,19.2355532064,17.9480077246,18.336434124,18.6990501028,20.3009187117,18.1576898903,17.4915535207,18.8159170293,19.0247728548,18.1176286676,17.1487201471,16.6435506418,21.9593189132,19.1845021693,18.5161467628,18.1995906225,1.48770628867
20.8,6504,NOR,Drew Brees,JAX,QB,8200,NOR,20.0076475844,18.4861970931,22.8347387883,19.8829799529,19.9562669679,23.1867639985,19.3447851352,20.2116274663,21.1422146289,20.1708244829,19.6074162028,19.3194989494,20.2263040002,19.1097015146,18.6977421626,18.3977788537,19.9537395982,21.7390419398,20.53175329,21.8064580138,20.0350458427,19.2138123353,19.5339708632,21.074444922,19.5266756219,21.4450635519,20.4547129704,20.265702637,19.5413942435,20.8887331327,20.0917652122,20.0845277067,19.1936326896,20.6967112569,19.2452848709,20.3109843286,18.8551679625,20.6907576863,21.3559269847,21.3978347016,20.623249306,20.1275379086,19.0861878861,19.0779654476,22.3193322744,18.6845367512,20.5700023274,20.2580870984,19.8602714554,22.5338569488,20.233133151,20.1096515604,1.10358453455
21.2,34308,NOR,Blake Bortles,NOR,QB,8200,JAX,20.2883947215,18.4327059622,21.2986191444,20.1122838798,26.2005144932,23.7298295118,22.9188321374,21.9215289518,20.273540012,19.2197893214,23.6726921262,19.7223130572,20.5618380374,20.1875362708,21.1060639564,18.7955861174,21.7560156167,21.3865861598,23.4540873815,19.6087886711,20.9694541368,19.9826259058,23.090318407,19.3153238156,20.0116426782,18.7231981835,22.6673624649,20.9376734679,20.1823704964,24.9462261455,17.5188999058,18.9355167185,21.2572974872,21.051177792,21.088754941,19.8774306971,17.1233339182,20.608265918,20.7397388731,19.1762138227,17.7433675996,22.0457736206,19.550736915,20.8235715921,19.4248596841,19.5005437764,20.6348918024,19.5122385329,18.6124035784,22.5824666434,20.665624501,20.4251163795,1.82823027241
16.4,21948,MIA,Ryan Tannehill,IND,QB,6900,MIA,16.284811131,14.608961909,16.6038330638,16.7803681073,14.3613269109,16.6384688333,16.8271485513,17.1801654451,15.5027431461,16.1585502968,15.5036289948,15.4600954552,18.2379152825,16.564595921,17.8516965541,17.3280214198,16.4154586632,17.0250062137,16.1540695667,17.9744107133,16.4579966443,17.2159752901,16.4415898045,16.7754964554,15.7179120428,13.7859472748,16.5602064769,17.0851150317,16.6054677413,18.3142747115,18.8971535749,13.8763339205,16.5002421059,15.7961766178,16.1298631289,16.2222014037,14.5934942542,16.3708817835,16.5486166536,17.6789087224,16.5969550252,17.1748769108,16.2460785707,16.3295006475,17.2334342474,16.338416532,16.3750991028,16.8947333274,17.0001966258,16.81343054,16.4807570269,16.5544115652,1.0237220383
13.2,6831,MIA,Matt Hasselbeck,MIA,QB,6000,IND,14.2449483092,13.1820897457,14.1372524978,13.5081095617,12.8497177997,13.2673901321,13.4534067335,13.7953224544,10.9029645909,12.2263567494,12.4107512605,11.508853587,12.3244927249,13.0961107396,13.9486095314,13.0156211665,13.5965347845,13.4286592583,13.2306339508,15.4555911242,14.393321456,14.9474475185,11.9750052958,15.0916154303,13.4953094904,13.3998501224,12.8651333343,13.5365005002,12.9930519095,13.3911250921,13.8424221728,13.9073392824,13.2893384834,14.2226336988,13.5433686648,13.0262378463,12.4151732205,12.6896942513,13.0724987186,12.7917862883,12.8374122803,14.317874497,12.383706706,13.1222292261,15.8610100431,14.8795467374,13.5096374676,13.4552578508,13.1008209958,13.2662424293,13.3841201543,13.3402317878,0.922893449926
7.2,12533,ARI,GNB Defense,ARI,DEF,4600,GNB,5.7288325745,8.30652616595,6.70338061958,6.62090320399,5.88359941285,6.27874489098,6.57705395986,6.52310031662,7.88499676241,6.64494074679,6.26532478361,7.52786120068,7.80527673872,6.60662365672,9.96944684589,6.77024711404,8.4739361321,7.96462263573,10.3824442385,7.10548231757,5.4924412523,7.21366561793,5.88307168577,8.188544521,8.59344114181,4.59549742619,7.88734810492,6.30770702415,8.34774620908,6.93933995055,8.10543348572,5.91513800191,4.73772946753,6.85963096922,8.09749434758,5.43664615291,9.50957853106,6.91346708183,7.56109148032,7.30405440701,6.53020972549,7.10099226504,6.85748030868,6.90210667091,7.28151459575,10.7176631211,6.66032871099,8.07609193167,9.28714054601,6.25903949239,7.23169957088,6.92640351619,1.29998297211
9.3,12546,ARI,ARI Defense,GNB,DEF,4700,ARI,8.71526454878,11.1623202814,8.37962806086,8.71423482148,6.87518777304,10.861573096,8.88942602519,9.27529744835,10.1289700412,7.2113959488,8.1126660871,7.91881476787,9.50138849714,8.38520851166,9.689051095,9.07979703766,9.74025199219,8.56349548003,11.9771765099,8.84390526727,7.726673457,9.61524774802,8.64746165515,8.53074005892,10.8653763009,12.4068281734,9.95730433373,10.2852175756,10.1945494852,9.0083879929,11.498478404,8.16418073028,6.00411894017,8.96766112649,9.23620620051,8.85486717769,9.19790707762,9.81623266466,8.81000181163,8.0150957,10.9289274852,8.72114666233,14.6012676296,9.83066779117,7.81875049083,7.85930639811,9.2282642583,5.16384161302,9.05037227615,9.82660765111,9.21713484322,9.02938013453,1.55721460716
6.7,12555,BAL,BAL Defense,PIT,DEF,4000,BAL,6.78042432177,3.97287697921,6.19727393546,7.21441873637,4.77320145099,6.74079092079,7.29091931682,5.33177310057,6.52931552111,6.88048351507,4.89050805346,5.55347382167,6.51860329833,5.7204484795,9.20418004824,6.090167939,7.17370071711,4.06105815532,5.25938690013,4.99622575429,5.85453754454,5.84048026212,7.48998422242,5.27379538408,7.77506281551,6.63790417383,6.62177583547,6.08251594925,7.23107256464,6.08767578458,6.25781331068,5.76909857146,5.46588075553,5.82673167744,4.7614690065,6.7278112435,6.18798831528,6.97050319291,5.50543749262,6.16620159306,5.85120466626,6.02899077575,6.22780521244,5.53409541783,5.69401494194,6.06078733839,4.44958622864,7.46527298612,6.8526805409,5.5458634917,6.10846544521,6.08509586692,0.974694995565
9.4,12547,BAL,PIT Defense,BAL,DEF,4800,PIT,10.529491846,13.8927483552,10.4709034225,7.323958997,9.12185409067,9.98044944532,8.52380375827,7.82474416322,6.97287325776,9.14668514975,12.3620338886,10.7888045907,7.52201676248,9.56765738537,9.79492222388,6.76881692715,10.5293907815,8.71962008543,9.29517440968,10.1820107509,10.564290124,11.2241489867,10.339032322,10.9192441502,10.1468234258,11.7145888878,9.98118077266,7.78461096072,5.17285419901,10.9410838561,11.8419005885,9.58736667249,9.83503429532,9.88615933321,11.4146543684,9.5945122984,9.48927731933,9.01668267962,9.55483119582,11.6775391219,10.4590187209,10.0856952435,8.68134073381,6.34607754359,7.00223721325,7.8103926495,6.1979498587,7.80637863493,7.88151183739,9.26874266146,9.43086241893,9.59093948544,1.71975282565
7.2,12554,NOR,JAX Defense,NOR,DEF,4300,JAX,4.25591520989,7.21588771248,8.50280778078,8.2895310885,5.19916279943,5.25243984042,7.29121909321,6.08353690586,7.49886377254,5.08618589499,6.06552464864,6.21586064142,5.24342679205,8.21246658672,8.75561665955,6.74331840052,7.43740688664,7.95516767241,9.16342756797,7.22763535788,6.86696387092,6.3213934021,5.69223131055,7.18102426647,5.60414323851,5.48164499143,7.77545975045,6.84410929072,5.77291391201,6.32362219262,6.13690869778,7.16283848494,6.98794235789,5.85519549287,7.65006135249,6.85989575498,10.0435053194,6.10941928321,5.16955326441,5.98926294264,5.83768562219,7.73129925357,9.66173416636,7.01378483902,6.19452531221,8.7590591107,11.8771760494,9.07519072751,8.60000060296,10.3652781083,7.09278448561,6.92745311441,1.53582004717
5.2,12542,NOR,NOR Defense,JAX,DEF,4200,NOR,6.05419075383,6.07311945483,4.72436669755,5.2323337288,5.09495946932,5.47985101993,4.85762143618,4.9132920619,5.19553645797,4.58915919035,4.6476686076,4.83395516619,4.35723418339,4.7509484287,5.66273620096,5.84983923804,5.57173099901,5.56335577632,5.86380195509,5.89479720992,5.24875121596,6.86100506359,5.41333830932,6.34550953384,5.15521116417,5.78318974768,7.39929078327,5.47086049276,5.51517161014,4.71541812055,4.01181057787,6.43571067107,5.21116043576,4.0856046133,5.34180832395,6.00649004132,5.43267881927,5.21910143003,5.98652409236,4.84367074835,4.80856637235,5.57982036511,4.89670587965,5.92803405929,5.19510190042,8.10486428502,5.44601098163,5.3554414449,4.73287615181,4.60014563549,5.40680741812,5.34862488443,0.75896102009
7.5,12544,NYJ,NYJ Defense,NWE,DEF,4500,NYJ,5.21159527101,9.13742721631,7.45730032162,9.21571834517,8.08325920948,7.08984609686,6.39090302379,8.10225086236,8.51162814531,9.02513827118,4.42912803421,7.17516446919,6.72873939804,5.41358101245,7.76381369978,5.59746278616,7.93329085773,6.75446483002,7.53485210887,7.70304682858,7.53269039524,7.29830443898,6.60556471097,6.97027539497,8.30043070659,9.82333171176,8.10726053161,7.83817029834,6.50107935347,7.61649864822,8.84865179258,6.00629615976,7.71088922159,6.01076353177,7.80147508986,7.27265482356,7.82413666186,8.69143205394,8.24783702639,8.09634008639,6.28633114813,8.58862047197,6.97244516751,6.98856760402,7.15385312758,7.24641378726,7.09257949437,6.88616221363,8.90460062949,6.47731010379,7.41919154347,7.49499535843,1.09032226744
8.2,12541,NYJ,NWE Defense,NYJ,DEF,4700,NWE,8.54416724303,9.51933744796,8.22408998557,6.95587861988,9.07362843604,7.91079507699,6.5635855989,7.09877486834,8.1987392839,7.09841047164,10.531851455,8.03289560482,7.4873409947,8.65879216678,7.74216838605,8.19308900743,7.4314396919,8.85530515202,8.42622308655,8.24742965588,8.47948676511,7.75335802989,9.78027222819,9.70831650403,9.38606717459,6.75504839565,9.13945904805,7.84166915029,9.62140839251,7.78358544634,9.72596578757,7.64483167837,8.10688988215,8.5656656077,7.80395958776,8.55507018613,9.20800059161,8.0669140503,8.14450490282,8.16628092163,9.73697336691,10.6711293663,7.85333436781,7.47373245906,9.29881671611,7.79488274767,8.08141055555,6.68674045456,8.20096288443,8.51418513051,8.34685729226,8.19591414566,0.943261929868
8.4,12538,SEA,STL Defense,SEA,DEF,4600,STL,6.9622093261,8.8983860207,8.38106554112,10.6361703956,7.9043976832,8.21040798119,9.9566837796,10.5395149206,9.06789865723,9.42327830532,10.0277366374,8.5888575352,7.2362148232,7.67820453963,7.98055418673,10.5505674343,6.15232744337,10.7836848935,8.05721273548,8.87463462858,8.39059299152,8.4192114223,8.14366029679,11.3444167902,7.09414536361,10.5483304053,8.48614444408,8.79002930624,7.43134428786,8.42764389326,4.68756725989,8.04468721899,7.14584510276,5.95106591691,8.07081982938,8.4790771582,9.89541343102,7.56830902224,5.69532462935,6.56337359234,7.49819847233,7.67430591546,7.06205954285,10.0356451206,6.79524853824,7.80175537394,11.2856893191,9.7000888079,8.15139719525,7.86688340049,8.37916563033,8.18090258822,1.46270266033
10.8,12550,SEA,SEA Defense,STL,DEF,5400,SEA,10.3254302942,9.93085249519,11.5970065983,8.5866333844,9.66626771284,9.33653340457,10.735503239,8.00731445786,9.74519137836,11.012748976,10.9277055941,8.69717454009,9.92495812892,8.62425930153,8.44038856546,10.7270204411,9.6155569347,6.37304282401,14.0025918344,9.70380601252,14.1774524766,5.75803888355,13.1204391297,12.8937374528,9.12447586273,8.25179614195,10.0383376081,12.2590032963,11.6947905712,9.40034960705,9.61181685337,7.86214294907,13.3554528791,9.08236019902,9.08338321819,10.7431496989,9.65907545921,11.0493935412,11.4835068164,9.28017503146,10.0615534091,8.35348721791,9.31371298858,10.5505531393,11.7694031518,15.3609602888,11.1088713528,13.5415734888,10.2258469275,14.5775193765,10.3754469027,9.98459505166,1.99296793855
5.6,12527,TAM,CHI Defense,TAM,DEF,4400,CHI,5.52828529946,6.00038560337,3.12849281612,4.46619477417,5.84236723313,5.15900076453,5.05606396854,5.96608490419,5.30477710772,5.01448121894,4.8351727451,5.83678739726,6.1101303049,6.61197791253,4.96332369269,5.76806337903,5.63403310064,4.94527944266,6.19579898346,6.8629788133,5.23372509323,5.74284196501,5.7795544465,7.30498268587,3.54754340133,4.88936479995,8.48177048005,5.65810462209,2.84837217883,5.44622159875,4.98709026792,4.50258264338,5.06007646229,5.64883541073,5.11670652516,5.23249310432,5.83606226503,6.31625709792,7.87025864974,5.42475066966,7.20754302988,4.93516926819,6.84738252312,4.29755384736,5.75798335854,5.68073460798,6.26680525313,5.29044637196,4.09344891801,5.03360113279,5.51135884281,5.48725344911,1.04086367691
7.1,12551,TAM,TAM Defense,CHI,DEF,4600,TAM,10.0371565142,8.92427197745,8.80794281108,6.28508748923,7.04097377129,8.19936417959,7.25171412303,8.92476551191,7.90832486908,7.18011692046,7.86915163206,9.00418330229,6.77613685285,5.23358776374,7.7681803577,6.75530004987,7.26936357734,5.96065696287,8.06235906541,7.27986153557,7.44506893061,6.948244348,8.77169876828,10.2349127155,6.96589498804,6.67350746783,7.26398791668,6.5465737668,7.22481826971,6.79223130843,7.09574001394,8.90910642536,6.87603634167,7.69398082142,7.43005132714,6.39953589665,7.12059154823,8.63351803352,8.25530551802,7.04837836266,7.92988344835,6.76889012235,10.2490400994,6.45012135787,7.30966896282,5.52590232306,7.85181676959,6.23139941851,7.88241845314,7.09746984818,7.52328585678,7.26667574701,1.09015592211
5.9,12525,ATL,ATL Defense,CAR,DEF,4100,ATL,5.29963820728,6.04375819206,6.09126020282,6.24478156063,5.72519436603,5.73264644988,5.97713828732,4.72045259803,5.74926649439,4.34916817149,3.65978108643,5.0270453397,6.07731997836,6.33529146724,4.3780106721,6.59790298733,7.81997676238,5.97732670309,5.57033827921,5.47505824792,5.89727128992,9.18454924449,5.49847438274,4.67443618016,5.57066238682,5.39032965874,6.40466168194,4.39000672243,9.04281472002,5.10732213428,6.19185117946,5.14857718243,5.47088124137,4.91337954802,4.16325629826,5.92522300812,5.82738444926,5.1485231731,6.32913739242,6.48753392555,5.04771095812,8.00107202481,6.07744926076,8.93883116082,4.93453109214,5.74191633797,5.62088444567,5.28535547479,4.93974005122,4.73779819256,5.77885841704,5.67303940585,1.15194888566
11.8,12553,ATL,CAR Defense,ATL,DEF,5200,CAR,11.7394919117,9.5081277178,7.58602914429,14.4200326879,10.9377149963,9.28847838125,11.9541680529,10.021403193,12.4136097402,9.22905135702,8.46849586429,10.8613320058,9.48858281965,10.0341190848,10.1013381168,9.88404552226,10.7150776277,9.13057345835,10.8547748191,10.6637004178,10.2042330411,9.79395132697,8.69548029799,8.17442691593,10.3342100731,11.1223951652,13.1025107198,8.64737146798,8.64793277689,9.01606895606,9.30123574346,9.02069898346,10.0296869803,12.2762804602,9.18061496875,12.3534726351,8.18214637026,12.3677687417,14.2272747954,10.4792796839,9.56097486658,10.0602215769,10.0873511827,8.55513957649,13.0533583479,9.92086640511,7.53572653498,9.66788434277,7.01926281881,9.64560527914,10.1512715591,9.97113479904,1.62684051394
12.5,12531,DEN,DEN Defense,CIN,DEF,5200,DEN,10.7557681431,9.71805267104,12.6926887272,12.380278696,9.61940176049,13.7215327731,11.287234233,11.9567192843,8.6863310663,11.2477102222,9.66818890532,9.18666746161,8.44427468765,10.375577027,12.5484157792,9.82658320018,6.75870037044,10.6485882245,12.5781890924,12.7161593871,7.47034907875,9.93368350848,10.4968171073,6.52506123637,12.5782570515,9.35609547322,9.37701016386,12.1896509824,10.7926383706,9.48045828926,11.8168182304,13.7021571706,10.0840082554,9.59392415375,10.4015747366,9.12353523858,9.14795179164,5.59853548163,10.0239606679,9.63707931383,7.84397010008,10.9504382235,6.31088225149,10.4811118405,10.1655964229,11.2126894588,17.0042259116,8.759213097,11.3451466214,10.6890360489,10.3381787598,10.2705867249,2.04647008669
8.7,12528,DEN,CIN Defense,DEN,DEF,4800,CIN,9.87582002832,10.8305119461,6.66241527027,8.16687227644,9.8766890791,7.29032174076,8.93819709345,11.0693528641,9.86279763878,9.75395903713,11.3779515481,10.232946003,12.9432210032,10.6315851953,9.09686522749,8.44616223837,6.69808846991,10.1050754149,7.2769178746,7.56465612664,10.3567032002,9.04988307204,9.67961478986,9.05867522797,6.48160748639,9.32530436034,9.67137465405,8.91188656818,8.38478169842,11.0091443815,8.71552279359,7.97298061458,9.95415381079,9.80535904705,8.64296323021,8.21674559095,8.33960690175,7.6874403547,10.8409989757,12.2301461076,9.43900940532,7.49625979141,9.00117884906,8.88940024292,8.98925951876,7.74930298818,11.820473832,9.62134487456,10.3584350244,8.8087079195,9.26417342776,9.07777022773,1.41866245847
7.3,12540,MIN,MIN Defense,NYG,DEF,4700,MIN,7.46449469883,6.40981253344,7.25360209165,7.40148995974,7.29126914266,7.82897937638,7.8131911953,6.04460723378,7.45623010526,6.16828149478,6.08801015026,7.60808831734,6.9167123338,7.17284068379,7.02913293058,7.78186284435,5.40328667089,6.71795142284,7.8904312413,6.59487714235,7.32354284725,6.77161835468,6.23082111039,8.45626364859,9.53322004712,7.39833070258,6.84609662594,7.00716176497,7.37116916642,7.34661190391,7.16143881237,6.90242456911,7.55848865192,6.93109999665,7.2794972089,7.25733483981,7.3089072914,8.31704826358,7.5955975391,7.65173545739,10.13528589,7.65170126428,7.45362966086,6.60650882667,8.74248087031,7.30822124691,6.0343848021,7.93688707246,8.51153459178,7.73180314056,7.33391995475,7.31622506933,0.83793557129
8.6,12543,MIN,NYG Defense,MIN,DEF,4400,NYG,7.36946362729,7.73369041869,9.56544661083,8.57739588631,8.34422980035,9.08717876397,8.54094100608,9.67375541513,8.16423328118,8.35926235735,7.31274917527,8.99153202562,8.09825372921,7.57137936962,7.65699249374,8.41569130774,10.5267122252,8.92370107274,7.83426532332,8.09092358508,7.92683287939,9.78243610685,7.78347376699,7.43867149088,7.50884946327,9.62902740643,8.36464306551,8.25243878905,8.0732485924,9.24894524498,9.12432664629,8.24830392855,9.35249984591,6.37669726488,7.45885170406,8.84002873412,7.97761941409,8.17893011985,8.72297019746,8.44395807095,7.37864327525,9.31177700339,7.84463916259,7.97841962601,6.78326348798,7.68486884799,10.7218537803,8.31416994994,7.84792958607,8.59901340218,8.36070256657,8.2503713588,0.870089710874
5.3,12530,BUF,DAL Defense,BUF,DEF,4000,DAL,4.5932156024,6.00572116274,5.64479137639,5.24323282035,7.27714013303,5.22639188613,3.86545224351,4.80822381842,5.34653778886,4.56105737958,5.1697961773,5.73168282658,5.44877983486,1.66520481208,5.02139303342,7.08310057523,4.80353067198,6.80125101127,5.27609635232,5.68370463197,5.37376130886,7.03532118991,8.15610684528,6.20819584157,7.45604745207,5.72827731983,5.18468471484,6.51254360767,5.24229530568,3.68549085768,5.76252016539,5.00340293119,5.61663215887,6.84836383183,5.64018487271,5.52180702496,5.81114141088,6.1765669473,4.98126609558,5.27646686278,5.31881257942,5.66441549791,5.55551523021,5.55761818187,5.42430553483,5.8452102829,4.98917200664,5.98471931321,4.64111337286,6.17582857749,5.55268182921,5.53866112759,1.01387315945
6.2,12526,BUF,BUF Defense,DAL,DEF,4600,BUF,7.72045144324,3.2964520795,7.16872714322,5.60439815563,5.52273854091,6.64333645291,6.10633719342,6.09201366705,4.13261294912,5.93376797227,7.03493018119,3.70832433512,7.28034140173,5.667913905,6.80047053942,4.52894589799,5.43702918162,5.56626158123,7.89638520321,4.92341675379,5.91319945141,4.96749440313,5.65811092012,6.50425717355,6.24706706001,12.1165030943,4.53852075311,6.56276226284,7.15294873866,4.79901464334,5.5599832911,7.8462016252,5.00589944502,6.61745012023,5.28172609295,4.68985429656,4.6577448605,6.19631571345,5.5211052987,5.66614028721,6.16816930203,6.17076606201,4.66890081263,5.79360327132,5.41035501267,6.49996722677,5.75713395398,4.59859594663,5.35624417252,9.49850483997,5.96978789419,5.71252392949,1.4332441429
6.2,12534,TEN,TEN Defense,HOU,DEF,4000,TEN,6.13218868731,4.77076578063,5.65104353285,6.22038702545,8.16290325006,5.57997251867,6.89617616258,8.42806429378,6.1922502463,6.9587901104,9.31090240914,5.96364791406,6.94368305106,7.08775463281,6.35228261449,6.99744507789,5.20141621129,4.50054468664,5.78947168475,6.37055303964,6.23950895023,6.2023819101,5.72811775542,5.59851482016,5.56416220642,5.26020499738,6.16217004354,5.54337737676,5.17248671239,11.8497085452,5.25264996813,7.88319357217,6.18312982722,5.44635536795,7.46234963264,4.66183661398,6.14418948639,6.45750609044,5.52124448826,5.44111638885,6.02732493331,5.25119532873,6.45140314808,5.42405022444,5.73037933553,5.04403517703,6.57050498976,6.30130987708,6.08242491036,6.14360394255,6.24621359101,6.13789631493,1.23517972499
6.8,12556,TEN,HOU Defense,TEN,DEF,5000,HOU,6.85086900454,5.42621504922,7.20017152966,6.77978443432,6.42973071586,9.05645005743,7.89122184686,7.43359118553,6.7754162771,7.44958973652,8.35340766164,7.00869767268,8.5003609021,7.07365564237,7.92765938135,6.87500160228,5.75582280949,7.09710143419,5.14948589691,6.44282044474,7.98871214818,6.3726316453,6.33183610279,6.05288452348,6.42638527299,9.96950302487,4.39118753014,8.22369352191,5.91614692699,5.43903025815,8.24255594855,5.94910217541,6.15677110342,6.59784980709,6.67349255075,6.35885065498,6.70355402709,5.7773137957,5.6436305883,7.76288974519,6.20731115206,6.46198772616,7.17517294729,6.07741526654,8.11370674828,6.11299820249,7.08246887821,7.15989797119,7.63499352632,7.33012193548,6.8762229798,6.77760035571,1.03979147866
4.8,12549,DET,SFO Defense,DET,DEF,4400,SFO,4.00951137995,5.30323743161,5.52743474614,6.77050023211,5.19330376833,5.29457135338,4.55710913312,5.46726043876,4.77082665223,6.21456785745,6.58741584198,5.36271935134,5.26209067103,5.55033007313,5.33108769456,7.53437812119,4.67239020774,6.19198360982,4.83812033254,5.25648010516,6.17284563027,5.64099147951,5.18513818469,5.29759096896,4.43819135115,4.14882733465,5.11816619569,5.68293778053,4.07627161755,4.60835290766,6.07136269854,5.47960033946,3.56800668329,5.05665308076,5.27383098869,5.0074290183,5.54614461942,5.2966354354,3.54096438546,5.96325806826,4.92062515468,5.66318506657,5.06965719974,5.47973371844,7.32089229595,5.52410985645,5.32428227721,5.66296383904,4.69350394372,4.33908540641,5.29733113056,5.29711320218,0.801393179993
6.0,12532,DET,DET Defense,SFO,DEF,4600,DET,4.99220662082,5.06210308279,6.14293589735,6.56739198142,5.01012500015,7.90699332143,6.09607694705,5.86902000933,9.90868932786,6.41976614894,6.84321221468,7.82854479902,6.30302188149,6.23428675248,5.67567619807,7.52489877953,6.28921241411,5.71386420114,6.18787192448,6.16288279031,8.80517453196,6.38730453014,6.85505107125,5.16954930689,8.05743375705,5.75724217271,9.32297769826,9.40264052278,5.77965495663,5.71468762265,6.62473529063,3.80633039583,3.82761783094,6.12575246949,9.77833643339,4.62863502963,6.15681198977,5.80328706806,5.84820430674,6.25519874516,5.81244611835,6.02314430086,5.66699901561,6.59031975123,7.65708961558,10.3582703421,5.42208163953,7.53229016594,5.5240722062,5.04608596935,6.48956410294,6.15984739004,1.45596204458
5.9,12529,KAN,CLE Defense,KAN,DEF,4100,CLE,6.30966033323,5.41085137683,5.99906889121,6.98334696078,5.84623126061,5.09742393413,4.85838799662,5.20882533382,6.60832081752,7.18910564595,6.58588308476,5.66445111055,6.08709550095,7.00474882015,8.71680918562,6.73324759924,8.42156955795,6.53766821754,7.42798372921,3.54232929463,6.7304827569,3.67776408006,5.12385204173,4.49973791937,5.93184565075,3.30382617599,5.77233639135,6.92141737533,7.86992680504,6.54200089604,6.42500421434,6.90861362239,5.36583008928,8.39162446147,6.30477060272,8.93691550751,4.75214690745,5.72590599069,3.85194604084,6.83833889235,5.31753090012,5.32124013672,7.41089219216,4.50744300699,5.71471703852,7.64628318923,5.20040969589,7.49238040115,7.21424703584,5.07344446471,6.14011766268,6.19593305184,1.30725396391
10.2,12536,KAN,KAN Defense,CLE,DEF,5400,KAN,10.1117103912,11.4528239579,9.73680921507,10.6903980164,9.46423234112,12.7537919136,11.7824130631,10.6887053451,11.1149451488,9.06144295404,8.82234850146,9.99701691081,10.1593647428,7.46266324795,13.0379091143,11.6022638711,10.5989748763,10.2965059017,13.2230694751,8.169075133,12.8160646508,9.87684584313,10.4638356718,13.1950073546,9.54053266053,5.62300198574,11.2444424514,12.397742296,11.2449966318,9.92944000928,10.4065476595,6.18350918187,10.7703621701,14.8745262305,9.24872886885,6.80617124957,9.58802819786,12.686145444,10.3269582325,9.65614029977,12.0758502889,9.8734781363,12.346102003,14.6824380741,11.3482370208,13.5805000392,9.53891467636,13.4442674674,13.0395988146,10.8277846066,10.7572532468,10.6438401107,1.96936672052
6.4,12539,MIA,MIA Defense,IND,DEF,4700,MIA,7.83472176248,4.78447229113,7.54766314167,1.88205336261,8.38248530042,6.30418226193,5.22936099702,14.0179448297,2.88281097586,5.95579456317,6.93391727094,6.57783842357,5.09895164423,6.19506695037,6.21112007206,7.08516687077,11.9951211625,5.72943435328,4.67254152681,6.53033783992,6.61586226995,6.8764194633,6.02658917636,5.80908047676,5.23933972092,6.5166875717,10.4998366006,5.9388684916,7.09501227708,10.13693504,6.58491222949,6.13179877308,5.51009425194,5.67708992961,6.8321077997,5.74005510145,5.80161268594,8.36254234164,10.9262566868,3.22733123846,6.04433816097,6.13556324823,5.55180957836,9.59157163248,5.01041354695,6.76072106173,7.09903192837,5.84439074695,7.67423547243,5.81630290039,6.65855592007,6.20309351121,2.10997826654
6.8,12535,MIA,IND Defense,MIA,DEF,4000,IND,6.43510625148,5.72632320195,7.2523477317,2.49348952865,7.23494852343,6.82265893252,6.74212297512,8.83934437799,5.41905714047,7.17562668008,6.34582451393,7.93336651483,6.26409153226,7.20596768584,6.554497131,5.74113649376,6.77467342907,7.51152950865,7.75056647077,5.35669771858,7.48178323659,7.35174373946,7.35538628008,5.41277610049,6.4569926918,7.56950909216,4.83920293007,7.1758204897,7.2569655606,7.42896534809,6.09751000482,7.41870070018,6.18914773731,6.69179712059,7.2541259868,6.78725258581,6.37947574741,6.81307841315,5.89337336358,4.25062101882,6.23096825501,7.40110593524,6.60548254256,7.00240617063,6.55628757045,6.11299820249,6.24161320863,5.53111778869,8.00993138344,8.41234396139,6.63575719016,6.7583982021,1.06070353343
